id,current_rating,potential_rating,height,weight,preferred_foot,skill_moves,value,wage,ball_control,strength,long_shots_level
216158,76,77,183,79,Right,3,7.000.000,14.5,74,77,Good
240738,60,61,184,82,Right,2,275,2.3,58,75,Good
192448,90,93,187,85,Right,1,99.000.000,235,30,78,Fair
178211,65,65,186,80,Right,1,20,1.3,27,64,Fair
247507,59,79,174,67,Left,3,550,6.4,57,49,Good
156713,72,72,192,84,Right,2,550,1.8,60,82,Good
216508,65,66,186,76,Left,3,775,5.2,69,63,Good
220969,72,75,176,72,Left,4,2.900.000,13,73,49,Good
237255,69,77,188,84,Right,2,2.600.000,3,52,75,Fair
248758,64,64,183,80,Right,2,120,1.3,63,69,Fair
257854,53,71,188,70,Right,1,190,1.3,11,40,Fair
175589,68,68,186,78,Right,2,350,4.5,57,73,Good
254281,65,72,184,82,Right,3,1.300.000,1.3,67,73,Good
232057,66,75,167,58,Right,3,1.700.000,1.3,68,34,Good
184436,72,73,189,88,Right,1,1.600.000,13.5,23,66,Fair
259149,55,70,194,85,Right,1,220,1.3,19,61,Fair
241980,54,69,172,64,Right,2,220,1.8,59,53,Fair
204923,84,86,178,76,Right,3,47.000.000,70,82,76,Excellent
255886,64,77,175,72,Right,2,1.200.000,1.9,67,56,Good
190530,67,67,184,78,Left,2,775,8.3,60,80,Fair
253051,58,59,185,83,Right,1,140,1.3,18,62,Fair
205631,69,69,180,72,Right,3,1.300.000,7.4,70,64,Good
242640,65,79,178,73,Left,3,1.500.000,1.4,66,57,Good
243952,75,87,192,87,Right,1,11.000.000,45,15,61,Fair
251596,62,71,172,70,Right,3,800,3.2,68,35,Good
188803,81,81,172,75,Right,4,18.500.000,22.5,85,67,Excellent
200433,72,72,192,86,Right,3,2.100.000,11,70,83,Excellent
195698,72,73,180,82,Right,3,2.200.000,13.5,70,77,Good
253401,56,69,180,73,Right,2,300,1.3,52,68,Fair
211672,74,77,180,66,Right,3,4.900.000,42,73,63,Good
247012,52,69,178,68,Right,2,190,4.2,53,45,Good
226501,60,68,174,62,Left,2,450,1.6,59,37,Fair
184089,74,74,175,68,Left,4,3.100.000,14.5,80,49,Excellent
257911,58,67,176,71,Left,2,400,2.7,63,50,Good
169115,75,75,184,82,Right,2,1.600.000,13.5,62,69,Good
237310,67,74,181,71,Left,3,1.700.000,2.9,65,54,Good
256603,51,60,180,75,Right,2,120,1.9,48,55,Good
253952,59,77,169,59,Right,2,500,1.3,65,34,Good
234496,64,65,190,80,Left,3,625,2.3,63,78,Good
255185,58,74,175,66,Right,2,475,1.3,62,44,Good
220085,76,83,181,74,Left,3,13.500.000,11.5,74,64,Excellent
227740,66,73,190,83,Right,2,1.400.000,3.9,41,91,Fair
246253,63,75,170,63,Right,3,1.100.000,2.3,58,40,Good
244794,67,70,181,78,Right,2,1.200.000,5.2,69,68,Good
214923,65,69,176,74,Left,3,825,3.3,67,73,Good
168354,74,74,195,90,Left,1,650,9,22,58,Fair
173518,67,67,180,77,Right,2,575,5.8,44,78,Fair
252210,58,73,177,68,Right,2,425,1.3,43,53,Fair
194089,70,70,186,80,Right,3,1.200.000,6.7,69,71,Good
232811,67,67,175,67,Left,3,900,4.2,69,61,Good
246603,61,74,187,80,Right,1,625,2.2,19,62,Fair
247911,66,72,177,75,Right,3,1.300.000,2.3,69,66,Good
238636,64,69,185,78,Left,2,725,1.6,60,73,Good
245306,79,79,186,80,Right,1,,,20,60,Fair
259325,61,69,176,71,Left,3,650,1.9,67,49,Good
224615,62,63,170,69,Right,3,425,2.2,61,45,Good
253728,57,74,171,65,Right,2,375,1.3,53,40,Good
230206,78,78,169,66,Right,2,8.500.000,16,71,69,Good
250807,69,81,183,76,Right,4,3.100.000,14.5,71,63,Good
235004,58,59,190,82,Left,2,170,1.5,41,76,Fair
189068,78,78,196,83,Right,2,11.000.000,29.5,75,91,Good
237039,69,76,178,76,Right,3,2.500.000,4.7,72,64,Good
183465,67,67,188,78,Right,3,775,9.9,71,71,Good
214759,67,67,175,75,Left,3,800,4.9,67,69,Good
240104,55,72,177,72,Right,2,300,1.5,61,41,Fair
216764,60,60,183,83,Right,2,180,2.6,47,71,Good
181458,82,82,186,80,Left,4,22.500.000,105,79,76,Excellent
226278,72,72,180,73,Left,3,2.200.000,12,71,64,Excellent
246879,61,75,167,62,Right,3,725,1.3,62,57,Good
258867,60,68,181,70,Right,3,500,1.3,62,48,Good
213136,70,70,180,75,Left,2,1.200.000,7.4,64,67,Good
192624,67,67,175,66,Left,3,825,4.6,67,64,Good
253378,69,81,185,77,Left,2,2.900.000,2.2,59,72,Fair
177388,82,82,175,77,Right,4,17.000.000,55,85,71,Excellent
202727,61,61,186,80,Right,2,300,1.3,57,80,Good
229477,65,70,179,70,Right,3,1.000.000,3,67,60,Good
235454,75,79,182,73,Left,2,6.500.000,40,67,79,Good
237469,68,76,178,79,Left,3,2.300.000,2.5,64,76,Fair
163261,73,73,180,79,Right,3,825,23,71,67,Good
227890,76,79,176,73,Left,4,9.000.000,12.5,78,63,Excellent
216334,71,74,179,67,Right,3,2.200.000,11.5,71,58,Good
212377,65,65,177,76,Right,3,525,3.2,70,74,Good
244517,72,72,180,71,Left,3,2.100.000,24.5,73,74,Good
187076,66,66,178,75,Right,3,650,2.3,68,62,Good
258534,63,77,188,82,Right,1,900,3.8,18,60,Fair
252139,69,77,180,72,Right,3,2.800.000,4.4,74,65,Good
207876,71,71,177,75,Right,3,1.600.000,5.4,68,79,Good
188383,68,68,185,77,Left,2,725,3.2,70,73,Excellent
229924,64,68,178,74,Left,3,775,1.6,69,59,Good
197975,70,70,173,75,Right,3,1.300.000,8.9,68,75,Good
240807,62,73,188,72,Right,2,800,1.3,64,64,Good
215148,75,75,174,66,Left,3,4.300.000,12,69,57,Good
243728,56,75,176,67,Right,3,325,1.3,52,41,Fair
258164,60,72,175,70,Right,3,550,1.3,60,48,Good
242990,61,64,193,81,Right,2,375,1.3,64,74,Good
213835,65,68,192,81,Right,3,775,4.1,64,74,Good
222391,68,74,184,84,Right,3,1.700.000,15,70,70,Good
239477,58,72,180,71,Right,1,375,1.3,16,47,Fair
244147,68,71,177,73,Right,3,1.400.000,3.5,71,62,Good
257291,60,74,194,83,Right,2,500,1.3,55,70,Fair
176599,65,65,180,75,Left,3,220,3.2,67,68,Good
252093,56,64,191,85,Right,2,275,1.3,45,75,Fair
255756,53,67,188,79,Right,2,190,1.3,49,67,Fair
256879,50,62,189,81,Right,1,80,1.3,12,56,Fair
223979,66,75,167,61,Left,4,1.700.000,1.9,71,37,Excellent
221944,73,77,176,71,Left,2,3.800.000,18.5,74,61,Excellent
243378,64,77,180,77,Right,2,1.300.000,2.6,64,71,Good
183936,71,71,183,75,Right,3,1.400.000,8.8,74,85,Good
203423,70,71,191,91,Right,1,1.200.000,5.8,14,52,Fair
235842,68,81,188,72,Right,3,2.700.000,21.5,74,66,Good
252586,54,72,176,69,Right,2,250,1.3,57,59,Fair
240942,68,76,176,65,Right,2,2.200.000,3.1,66,63,Good
241650,62,77,174,68,Right,3,825,1.3,64,56,Good
239498,68,73,173,72,Right,3,1.400.000,4.6,66,66,Good
243397,63,77,187,78,Right,1,900,2,13,51,Fair
212232,73,74,179,76,Right,3,3.200.000,11,67,70,Good
228289,63,67,179,75,Right,3,625,1.3,63,67,Good
257784,64,79,175,65,Right,2,1.300.000,2.2,65,44,Good
236297,61,70,173,66,Left,2,650,2.2,59,61,Good
234300,69,78,183,79,Right,3,2.800.000,9.4,70,64,Good
254901,61,67,180,78,Right,2,400,2.2,55,67,Fair
207899,66,68,189,86,Right,1,700,1.3,25,74,Fair
221801,65,68,177,68,Right,3,750,2.9,62,60,Good
225511,65,72,186,74,Right,1,1.100.000,2.6,29,40,Fair
231102,76,83,180,70,Left,4,13.500.000,20,80,61,Excellent
196688,70,70,173,75,Right,3,,,65,62,Good
248471,62,77,170,60,Left,3,850,1.6,65,33,Good
253397,60,69,180,77,Right,2,500,2.2,61,65,Good
233996,69,69,176,70,Left,2,800,8.3,70,65,Fair
221552,69,69,184,78,Right,2,1.100.000,2.6,65,77,Good
183520,76,76,177,74,Left,3,6.000.000,8,78,70,Excellent
223095,66,71,170,69,Right,4,1.200.000,3.7,72,31,Good
256195,48,68,180,70,Right,2,110,1.3,30,53,Fair
250942,58,64,169,66,Left,2,275,1.3,60,35,Fair
254002,51,69,182,78,Right,2,130,1.3,50,59,Good
248021,69,74,184,77,Right,2,1.600.000,3.8,54,74,Fair
235511,68,68,177,75,Left,3,1.000.000,5.8,67,65,Excellent
216271,66,70,193,75,Left,2,1.000.000,4.9,64,70,Fair
213589,63,64,182,82,Right,1,325,2.5,24,63,Fair
224300,66,72,182,73,Right,3,1.200.000,1.8,59,58,Good
258922,68,80,178,63,Right,4,2.600.000,31,70,51,Good
230713,65,68,176,69,Right,2,850,7.8,67,68,Good
192761,64,65,176,78,Left,2,550,1.3,62,68,Fair
231801,57,64,178,65,Right,2,300,3.1,62,56,Good
146969,63,63,185,74,Right,2,80,1.6,54,64,Fair
207460,62,65,182,70,Right,2,475,1.3,64,63,Good
205149,64,65,181,77,Right,3,600,1.3,68,61,Good
238637,72,78,175,75,Right,3,3.300.000,11.5,75,68,Good
245307,75,75,190,88,Right,1,,,21,81,Fair
259324,59,72,167,56,Right,2,500,6.7,67,35,Good
239925,63,74,178,65,Right,3,1.000.000,2.3,70,39,Fair
217877,74,78,177,73,Left,4,5.500.000,12.5,80,47,Excellent
235005,68,72,186,79,Right,3,1.400.000,3.5,69,71,Good
233978,70,70,178,71,Left,2,1.500.000,8.7,53,68,Fair
224244,59,62,184,82,Right,1,200,2.5,20,69,Fair
223581,70,70,171,69,Right,3,1.000.000,3.7,72,62,Good
242092,65,68,174,70,Right,3,875,1.4,63,56,Good
216335,75,75,184,75,Right,3,,,75,66,Good
242568,63,71,169,65,Right,2,1.000.000,1.3,63,54,Good
214308,63,66,176,72,Right,3,550,3.1,66,71,Good
226783,64,65,183,77,Right,2,600,1.8,65,74,Good
229476,73,79,189,75,Right,3,4.000.000,14,67,76,Good
203834,59,59,181,78,Right,2,200,1.9,54,64,Good
252991,57,72,178,65,Left,2,350,2,62,41,Good
248165,63,73,183,72,Right,2,900,4.1,63,56,Good
231416,77,83,187,77,Left,4,15.500.000,33,79,69,Excellent
207877,81,82,170,69,Right,3,27.000.000,12.5,79,78,Good
187077,66,66,170,75,Right,3,750,4,66,57,Good
258535,58,69,175,65,Left,2,375,1.3,64,29,Good
199069,74,74,184,82,Right,4,3.900.000,49,79,85,Excellent
234614,62,73,171,71,Right,2,800,1.3,62,53,Good
229925,65,72,186,81,Left,2,1.300.000,3.2,67,78,Good
236629,67,74,183,78,Left,2,1.700.000,1.8,67,68,Good
255307,63,75,169,73,Right,3,1.100.000,2.5,66,58,Good
228637,61,72,185,75,Left,2,600,1.4,61,70,Fair
231046,61,69,190,81,Right,1,550,3.1,24,53,Fair
236783,62,72,178,69,Left,3,775,1.3,65,39,Good
257290,63,76,178,62,Right,3,1.100.000,1.8,65,59,Good
204308,77,79,188,88,Left,1,8.500.000,15.5,36,67,Fair
222390,77,81,170,70,Right,3,13.500.000,19,82,62,Excellent
258165,67,81,182,75,Right,3,2.200.000,8.5,67,72,Good
225455,67,74,173,70,Left,4,1.900.000,5.2,74,59,Good
199439,74,77,193,87,Left,4,4.900.000,23,74,79,Excellent
243683,65,65,182,73,Right,2,550,2.2,42,82,Good
239476,67,73,179,72,Right,2,1.300.000,5.1,61,63,Fair
149721,63,63,188,87,Right,1,9,1.3,10,56,Fair
162471,66,66,183,73,Right,3,375,2.6,64,75,Good
241344,66,74,179,65,Right,3,1.700.000,3.1,64,66,Good
223978,72,83,169,65,Right,4,4.900.000,6.4,75,45,Good
228267,58,59,183,80,Right,2,170,1.3,33,72,Fair
203137,68,70,187,87,Left,2,1.100.000,3.1,64,79,Fair
176062,68,68,185,77,Right,3,525,3.2,68,62,Good
248866,70,71,185,78,Right,2,1.300.000,8.2,63,77,Fair
233581,63,64,174,71,Left,3,525,1.3,68,56,Good
254845,58,76,180,71,Left,3,475,1.3,60,69,Good
236279,65,70,191,82,Right,2,875,1.4,53,88,Good
240943,68,69,183,74,Right,3,1.300.000,3.3,71,70,Good
241651,67,78,187,86,Right,3,2.100.000,13,67,71,Good
239499,67,73,191,76,Right,1,1.200.000,1.4,11,68,Fair
197831,66,66,180,72,Left,3,675,2.4,66,63,Good
234751,67,67,178,76,Right,3,450,2.9,57,73,Good
252587,57,75,175,60,Right,3,375,1.3,63,52,Good
255242,57,74,170,63,Right,2,375,1.3,58,31,Fair
244453,64,64,173,69,Right,2,500,1.8,66,63,Good
187132,73,73,185,83,Right,2,2.200.000,11.5,67,73,Good
258470,58,67,175,68,Left,2,400,1.3,59,55,Good
241201,57,66,191,84,Right,2,325,1.3,52,91,Good
234301,56,60,193,85,Right,1,140,1.3,19,62,Fair
231103,63,68,183,67,Right,2,650,1.3,64,64,Good
193171,79,79,171,62,Left,3,11.000.000,31,80,67,Good
203588,66,66,183,70,Left,3,775,3.6,65,68,Good
226296,54,57,178,70,Right,2,130,1.7,53,52,Good
221553,71,71,187,80,Right,2,1.600.000,3.6,63,72,Good
258889,63,77,183,71,Right,2,1.000.000,1.3,68,54,Fair
240040,67,76,177,68,Left,3,2.100.000,2.2,67,54,Good
235140,62,68,177,69,Right,3,550,1.6,58,63,Fair
248470,64,71,196,86,Right,2,1.000.000,3.2,47,88,Fair
254453,63,70,174,71,Right,2,875,2.8,70,70,Good
229163,60,73,175,70,Right,2,550,4.9,64,74,Good
170159,74,74,188,84,Left,3,2.400.000,9.9,55,83,Good
256194,50,71,173,64,Right,2,130,1.3,53,40,Fair
168990,66,66,183,83,Right,2,150,1.7,60,75,Good
230342,71,71,178,77,Right,2,1.800.000,6.5,75,65,Good
238772,59,74,171,74,Left,2,500,2.2,61,41,Good
259261,53,67,175,65,Right,2,200,1.3,47,66,Fair
216270,66,69,170,72,Right,3,1.000.000,2.4,69,62,Good
213588,67,67,188,88,Left,1,300,2.9,20,66,Fair
129566,65,65,183,81,Right,2,210,1.4,61,74,Fair
202663,69,69,170,70,Right,4,1.300.000,7.2,70,56,Good
254003,58,67,186,76,Right,2,375,2.9,36,70,Fair
251201,57,79,167,60,Right,2,450,1.3,65,42,Good
224301,71,76,184,78,Left,3,2.600.000,9.4,70,75,Good
258923,64,80,173,66,Left,3,1.300.000,7.7,72,51,Good
209886,64,64,173,67,Right,3,550,2.2,64,62,Good
245612,63,63,180,77,Right,2,375,1.7,59,76,Good
236015,71,83,178,70,Right,4,4.000.000,28,71,66,Good
234028,71,71,181,78,Left,3,1.900.000,15.5,69,73,Good
188044,77,77,184,72,Right,4,9.500.000,14.5,79,74,Good
241128,64,74,185,78,Right,2,1.100.000,2.2,53,57,Fair
258309,53,63,186,67,Right,1,160,2.6,18,48,Fair
227604,68,75,190,86,Right,3,2.200.000,7,66,86,Good
204164,67,69,184,85,Left,2,1.000.000,3.5,65,78,Fair
252704,66,78,177,68,Left,2,1.800.000,2.9,61,53,Fair
206159,72,73,176,70,Right,2,2.200.000,10.5,61,70,Good
202819,62,63,180,68,Right,3,400,1.3,63,64,Good
251981,68,76,177,71,Left,2,2.300.000,2.1,62,69,Good
236445,61,71,194,88,Left,2,625,2.5,56,77,Fair
225793,72,83,183,79,Right,2,4.400.000,33,67,81,Good
244280,72,82,187,78,Right,3,4.500.000,24.5,75,77,Good
185226,62,62,184,78,Right,2,300,1.3,53,68,Good
258759,60,80,181,72,Right,2,575,1.3,53,56,Fair
193608,65,65,180,77,Right,3,650,4.9,67,76,Excellent
255491,56,66,170,65,Right,2,275,1.3,55,40,Fair
232955,65,70,176,66,Left,2,900,2.2,70,59,Good
200577,73,73,180,76,Right,2,1.400.000,8.2,65,67,Good
189655,68,68,185,79,Right,2,900,6.7,59,84,Good
228908,69,69,177,74,Left,3,1.200.000,3.4,67,56,Excellent
237604,74,82,183,77,Right,2,7.500.000,11.5,67,77,Fair
242704,63,65,185,80,Left,2,500,1.3,60,68,Good
243816,67,74,177,70,Right,2,1.700.000,3.1,64,60,Fair
247506,59,68,193,83,Right,1,400,1.3,16,55,Fair
232406,66,71,179,75,Right,2,1.000.000,2.3,59,71,Fair
251128,63,64,185,83,Right,2,400,2.2,56,76,Fair
192449,71,71,190,86,Left,3,1.600.000,7.6,73,76,Excellent
235269,65,71,178,71,Right,2,1.000.000,2.2,70,60,Good
237254,65,75,181,81,Right,2,1.400.000,3.4,64,74,Good
220968,69,74,182,83,Right,3,1.700.000,3.8,69,82,Excellent
211736,71,71,183,82,Left,3,1.800.000,14,72,69,Good
247156,69,81,171,74,Right,2,3.000.000,4.8,65,57,Good
212819,69,69,178,71,Right,2,1.100.000,5.5,63,67,Good
241981,71,74,177,69,Right,3,2.100.000,6.9,70,63,Good
259148,55,72,185,73,Right,1,250,1.3,17,47,Fair
254280,60,72,171,62,Right,2,550,1.3,59,37,Fair
221695,70,76,176,80,Right,3,2.200.000,13,74,70,Excellent
164376,75,75,194,90,Right,3,2.400.000,13,71,93,Good
255887,61,72,175,68,Left,2,650,1.3,62,51,Good
171877,81,81,183,73,Right,4,18.000.000,18,85,75,Excellent
204922,66,70,184,72,Right,1,825,2.4,30,37,Fair
205630,71,71,175,73,Right,3,1.400.000,9,65,77,Good
190531,74,75,187,84,Left,2,3.500.000,24,52,88,Good
200432,67,67,181,78,Right,2,875,3.9,66,70,Good
188802,74,74,180,74,Left,2,2.600.000,33,68,74,Good
251597,59,71,185,77,Right,2,500,1.6,61,68,Good
189710,68,68,188,85,Left,2,750,2.6,42,82,Good
230084,69,79,185,80,Right,3,2.900.000,31,71,76,Good
242641,71,86,179,70,Left,2,3.900.000,6.3,72,38,Good
253400,69,82,186,76,Right,2,2.900.000,4.8,52,63,Fair
256602,48,61,186,74,Right,2,100,1.3,45,56,Fair
195363,74,74,190,88,Right,2,3.200.000,31,56,90,Good
211389,62,62,180,76,Left,2,350,2.5,58,55,Fair
242211,52,63,187,73,Right,2,150,1.3,48,68,Good
179544,67,67,174,76,Right,3,550,2.6,68,72,Good
226853,74,79,184,74,Right,3,5.500.000,16.5,71,71,Good
234497,59,69,180,64,Right,2,450,1.4,60,63,Good
252641,51,58,174,69,Left,3,110,1.3,48,46,Fair
194122,65,65,180,70,Right,3,650,4,62,69,Good
201223,72,72,179,70,Right,3,2.100.000,10.5,70,71,Good
231695,64,76,179,77,Right,1,1.200.000,2.9,20,54,Fair
209613,70,70,179,74,Right,3,1.400.000,10.5,72,71,Good
247910,64,65,178,75,Right,2,525,2.1,56,73,Fair
232810,68,71,170,64,Right,2,1.300.000,4.1,70,52,Good
201389,75,75,185,78,Left,3,5.500.000,39,75,66,Excellent
221912,70,74,185,78,Right,1,1.500.000,3.1,10,32,Fair
220600,66,67,175,65,Left,2,825,2.2,65,43,Good
248831,70,77,197,78,Right,2,2.700.000,4,58,77,Good
255700,60,79,170,65,Right,3,550,1.3,60,44,Good
158167,67,67,182,82,Right,2,425,7.9,55,74,Good
258098,60,63,192,85,Right,2,250,1.3,48,78,Fair
241743,68,68,183,70,Right,3,1.200.000,3.2,69,61,Good
252495,64,81,179,68,Right,3,1.300.000,1.3,63,57,Good
255350,54,68,179,73,Right,2,220,1.3,50,58,Fair
257697,47,51,186,80,Right,2,60,1.4,48,63,Fair
207820,59,59,178,77,Right,2,140,1.3,57,61,Fair
212321,69,72,186,76,Right,2,1.500.000,7.4,64,73,Good
223885,75,80,193,86,Right,1,6.500.000,31,20,70,Fair
243284,63,78,186,70,Left,2,1.000.000,2.3,62,68,Fair
258562,50,71,177,61,Left,2,130,1.3,52,28,Good
152993,72,72,195,92,Right,2,375,7.3,64,92,Good
199897,72,72,181,81,Right,2,1.800.000,14,68,70,Good
216362,61,64,176,72,Left,2,350,1.3,49,60,Good
240502,65,72,177,77,Right,2,1.300.000,4.3,62,65,Good
202771,66,67,185,79,Left,3,875,2.5,66,64,Good
244812,61,68,184,74,Left,2,550,1.3,57,69,Fair
224213,67,72,187,72,Right,2,1.300.000,3.1,63,66,Fair
156483,71,71,182,74,Right,1,900,3.5,35,55,Fair
213160,78,81,182,78,Right,4,15.000.000,16,82,66,Good
233885,70,83,183,80,Right,2,3.300.000,6.7,68,79,Good
229071,74,74,188,85,Right,3,3.900.000,24,74,80,Good
251743,61,62,170,69,Left,2,,,61,43,Fair
256086,63,76,173,63,Right,4,1.100.000,2.6,65,55,Good
230250,75,75,177,78,Right,2,4.400.000,11.5,73,71,Excellent
237595,70,76,187,82,Left,2,2.100.000,10.5,69,69,Good
225951,77,80,180,70,Right,4,12.500.000,28,80,67,Excellent
213530,71,73,180,79,Right,3,1.900.000,7.7,67,75,Good
238660,74,76,185,72,Right,2,4.300.000,40,69,65,Good
223186,64,70,177,67,Right,2,825,2.6,63,58,Good
259373,63,64,173,74,Right,3,500,1.7,61,66,Good
237080,63,74,185,75,Right,2,900,1.3,37,68,Fair
251256,60,71,178,70,Right,2,500,1.3,61,48,Fair
238375,65,68,179,67,Left,2,,,70,54,Fair
258974,58,70,171,73,Right,3,425,1.6,58,59,Good
247678,65,80,175,70,Right,2,1.400.000,1.3,64,55,Fair
216227,66,68,181,73,Right,2,1.000.000,4,62,59,Good
254054,66,66,176,71,Left,2,700,4.3,62,77,Good
252883,55,70,189,74,Right,2,250,1.3,54,69,Fair
250914,53,72,190,76,Right,2,220,3.5,46,59,Good
230315,71,71,193,84,Right,1,1.400.000,7.1,23,67,Fair
252929,65,78,178,75,Right,3,1.500.000,3,65,38,Good
238725,62,70,185,83,Right,2,750,1.6,56,74,Fair
184749,73,73,183,79,Right,3,2.600.000,11,74,65,Excellent
211448,72,72,189,87,Right,2,,,58,85,Fair
247228,60,70,190,75,Left,1,425,1.3,19,47,Fair
239837,75,85,174,72,Right,3,11.000.000,32,77,63,Excellent
240017,72,83,188,75,Left,3,4.500.000,14.5,76,67,Excellent
219582,69,71,192,85,Right,2,1.300.000,15,56,90,Good
233169,70,72,178,72,Right,2,1.600.000,6.1,59,65,Good
237983,63,73,186,78,Right,2,900,1.3,45,84,Fair
222282,62,62,170,68,Right,2,325,2.2,59,62,Good
243791,60,69,191,82,Left,2,500,1.3,55,76,Good
246069,73,73,178,73,Right,3,2.700.000,9.9,76,58,Good
244054,64,64,170,68,Right,2,550,2.5,64,64,Good
246593,60,76,178,69,Right,2,550,1.5,52,59,Good
221857,66,66,169,66,Right,3,775,3.7,64,55,Good
228375,68,74,173,69,Right,2,1.600.000,2.5,66,56,Good
255645,64,67,175,69,Right,2,675,2.8,55,55,Fair
194319,68,68,180,72,Left,3,1.100.000,11,65,70,Good
257678,61,65,197,92,Right,2,350,1.3,41,92,Fair
254957,61,61,168,65,Left,2,275,2.5,36,57,Fair
233493,74,78,175,71,Right,2,4.900.000,22.5,75,66,Good
210259,71,72,191,78,Right,3,2.000.000,11,67,87,Good
239134,63,63,183,78,Right,2,375,1.3,56,70,Fair
225117,70,73,181,74,Right,3,2.000.000,7.5,71,62,Good
240914,65,70,185,80,Right,3,1.000.000,4.7,66,74,Good
234706,66,73,173,70,Left,3,1.400.000,8.4,62,58,Fair
235814,71,71,180,73,Right,2,1.500.000,5.7,63,71,Good
257228,62,67,178,75,Left,2,500,1.9,55,71,Fair
247101,59,74,184,80,Right,2,475,1.3,50,59,Fair
237203,68,76,183,70,Right,2,2.300.000,2.5,64,62,Good
257802,62,65,176,70,Right,3,475,1.6,64,49,Good
190589,70,70,180,73,Right,3,1.400.000,11,71,65,Good
208540,63,63,193,86,Right,2,425,1.8,65,82,Good
242303,64,64,181,76,Right,2,350,3.2,45,72,Fair
214563,69,69,171,67,Left,3,1.200.000,6.4,72,70,Excellent
220895,67,70,171,63,Right,3,1.200.000,11,71,58,Good
219701,62,70,194,87,Right,1,700,1.3,18,56,Fair
232451,63,63,186,80,Right,2,275,1.8,52,83,Fair
255995,56,66,174,67,Right,2,275,1.3,54,63,Fair
204830,74,75,180,70,Right,4,4.500.000,17,79,48,Good
177448,74,74,184,77,Right,3,1.900.000,6.6,70,77,Good
236941,65,77,181,75,Left,2,1.600.000,9,66,52,Good
230196,69,69,177,75,Right,2,1.300.000,4.8,50,68,Good
242753,63,76,175,65,Left,2,1.000.000,3.3,69,53,Good
243841,66,66,176,72,Right,3,800,2.2,68,59,Good
215688,64,65,184,75,Right,3,625,2.5,65,58,Good
247802,73,76,173,73,Right,2,3.300.000,11,61,55,Good
191662,66,66,184,78,Right,3,475,3.6,67,90,Excellent
218540,74,74,176,70,Left,3,3.300.000,23,70,71,Good
227653,61,64,191,93,Right,1,275,1.3,18,85,Fair
220196,76,83,183,62,Left,4,13.500.000,11.5,78,62,Excellent
199602,74,74,185,80,Right,4,3.900.000,20.5,74,81,Excellent
210520,72,75,182,68,Right,2,2.400.000,17.5,65,72,Good
241485,64,72,177,72,Left,3,1.200.000,2.7,60,66,Good
252753,63,75,187,77,Right,2,1.000.000,2.2,40,64,Fair
230895,61,70,183,72,Right,2,650,1.3,59,70,Good
257551,63,63,169,73,Left,3,475,3.1,62,48,Good
243142,64,65,175,69,Right,3,625,1.8,62,59,Good
208813,62,67,172,73,Right,3,550,1.8,64,60,Good
209701,68,70,172,63,Right,2,1.200.000,6.7,66,64,Good
236557,58,65,185,73,Right,2,350,1.9,56,68,Good
231292,74,84,177,70,Left,3,8.000.000,23,71,61,Good
257044,53,72,184,79,Left,2,220,1.3,55,59,Good
255079,63,76,183,79,Right,1,875,1.3,22,68,Fair
250781,66,67,184,77,Right,1,575,2.6,10,77,Fair
225681,70,70,183,70,Right,2,1.300.000,7.6,73,72,Good
222144,57,57,175,66,Right,2,140,1.3,60,43,Good
239358,63,68,193,90,Right,1,500,1.4,20,63,Fair
210035,84,88,171,69,Left,3,50.500.000,17.5,83,63,Excellent
255583,64,64,185,78,Right,1,15,1.3,13,71,Fair
257414,64,65,174,68,Right,2,600,1.8,58,68,Good
203249,70,73,164,61,Right,3,1.900.000,20,69,55,Good
255429,55,66,180,75,Right,1,220,1.3,13,44,Fair
243007,75,75,179,76,Right,3,5.500.000,15,76,74,Good
220529,68,73,177,74,Right,3,1.600.000,5.3,73,56,Good
222514,72,82,190,83,Right,1,4.000.000,14.5,22,46,Fair
199747,67,67,182,78,Left,2,800,4.2,66,66,Good
244238,70,81,190,85,Right,2,3.100.000,8.4,63,81,Good
239708,69,76,186,79,Right,3,2.600.000,11,70,74,Good
230483,72,72,181,74,Right,3,2.400.000,8.1,71,67,Good
254668,61,66,170,68,Left,3,400,2.2,62,69,Fair
223755,66,69,173,72,Right,3,1.000.000,1.6,70,59,Good
221768,66,66,187,80,Right,2,625,3.5,54,78,Good
242246,56,69,174,63,Right,2,325,3.7,57,38,Good
213619,70,70,178,80,Right,3,600,7.1,68,78,Good
245079,61,66,181,74,Right,2,450,2.5,56,61,Good
170362,62,62,167,69,Left,4,120,2.1,65,65,Good
