id,rating,reput,worth,wage,ht_cm,preferred_foot,work_rate,pace,shooting,finishing,dribbling
234902,64,1,1086,11.359,72 in,Right,High,86,64,65,62
242143,70,1,1129,16.252,184,Right,Medium,64,64,55,66
190557,69,1,1035,11.903,70 in,Right,High,57,68,60,68
209315,66,1,1066,11.903,70 in,Left,High,73,44,42,59
211395,63,1,1035,13.534,181,Right,Medium,62,62,62,60
230445,73,1,1259,16.252,179,Left,Medium,51,75,75,61
240164,70,1,1122,10.054,169,Right,Medium,76,58,63,74
241404,64,1,1028,10,71 in,Right,Medium,59,25,19,52
227751,63,1,1030,10.815,174,Right,Medium,77,28,31,59
202866,64,1,1040,10.815,168,Right,High,53,60,55,69
236328,55,1,1019,10.815,72 in,Right,Low,72,54,55,53
221141,64,1,1062,11.359,76 in,Left,Medium,78,62,63,60
263344,59,1,1031,10.272,185,Right,Medium,55,26,19,44
216183,64,1,1037,10.815,170,Right,High,83,60,62,70
214195,67,1,1069,10.245,184,Left,Medium,73,43,33,54
242854,60,1,1046,11.359,181,Right,High,75,57,58,62
255654,69,1,1237,15.708,184,Right,Medium,72,36,31,55
234200,66,1,1078,10.815,72 in,Right,High,65,52,41,62
229167,77,1,2118,30.386,70 in,Right,High,83,77,74,85
234988,57,1,1017,12.446,69 in,Left,Medium,70,42,36,59
234665,67,1,1078,13.534,75 in,Right,Medium,54,38,40,39
260737,53,1,1013,10,179,Right,Low,57,29,27,39
194415,72,1,1107,10.245,65 in,Right,High,80,65,68,75
255472,75,1,1648,10.217,172,Left,High,82,68,65,80
212382,79,1,2478,22.232,201,Right,High,71,77,83,73
242322,63,1,1040,11.359,178,Left,Medium,73,62,63,63
259116,60,1,1037,10.815,176,Right,Medium,69,30,30,57
259629,53,1,1016,10.082,70 in,Right,Medium,69,55,59,51
254822,69,1,1129,12.446,68 in,Right,High,88,59,60,65
173703,70,1,1071,12.99,73 in,Right,Medium,60,52,49,66
230368,71,1,1114,14.621,179,Right,Medium,72,52,51,67
207562,74,1,1302,24.406,190,Right,High,54,73,77,69
263965,61,1,1046,13.534,168,Right,Medium,71,54,54,61
256890,67,1,1179,11.359,69 in,Left,Medium,69,64,60,75
224864,65,1,1051,11.903,171,Left,Medium,74,55,53,66
262288,58,1,1031,11.359,70 in,Right,Medium,74,50,52,59
259209,63,1,1086,10.815,178,Right,High,70,60,62,62
226677,70,1,1230,22.232,178,Right,Medium,70,69,65,74
179847,75,3,1129,30.93,77 in,Right,Low,35,40,41,44
207421,77,1,1901,39.628,68 in,Right,High,82,76,76,79
198140,77,1,1757,37.454,186,Right,High,77,77,82,75
262575,63,1,1078,10,181,Right,Medium,63,59,58,66
234942,64,1,1062,10.815,71 in,Right,Medium,79,53,55,63
235807,65,1,1107,10.815,72 in,Right,Medium,72,57,53,61
230408,73,1,1215,21.688,177,Left,High,72,62,65,77
212428,67,1,1071,11.359,182,Right,Medium,71,68,68,66
251082,62,1,1028,10.815,70 in,Left,Medium,56,61,61,61
190931,71,2,1042,14.621,190,Left,Low,36,49,25,50
260619,62,1,1044,10.272,68 in,Left,Medium,78,50,43,71
187936,78,2,1685,35.279,77 in,Right,Medium,40,56,51,70
183518,70,2,1093,12.446,181,Right,Medium,63,68,71,66
238839,69,1,1122,17.339,186,Right,Medium,68,66,62,68
234698,71,1,1143,12.446,158,Right,High,82,63,62,77
263831,55,1,1019,10.272,183,Right,Medium,63,46,43,60
200536,77,2,1685,35.823,71 in,Left,High,86,51,48,73
208581,70,1,1158,15.165,69 in,Right,Medium,79,67,65,70
204664,66,1,1058,12.99,168,Left,Low,72,50,49,67
260992,58,1,1033,10.082,175,Left,Medium,71,43,44,57
251072,64,1,1064,11.359,172,Left,High,72,61,60,63
258171,62,1,1093,12.99,182,Right,High,69,51,50,64
248472,58,1,1037,13.534,180,Right,Medium,59,39,32,49
205584,69,1,1086,12.99,185,Right,Medium,70,36,35,51
258050,56,1,1022,10.815,181,Right,Medium,64,31,30,55
244811,62,1,1053,10.815,73 in,Left,Medium,63,27,21,36
202605,68,1,1078,11.903,191,Right,Medium,55,53,45,53
248539,62,1,1060,10.245,188,Right,Medium,53,39,38,60
251375,57,1,1024,10.109,74 in,Right,Low,61,30,27,33
209194,68,1,1055,12.446,74 in,Right,Low,51,23,17,25
257473,58,1,1033,10.027,70 in,Left,Medium,80,47,48,67
231514,65,1,1051,11.359,174,Right,Medium,70,46,39,65
259319,55,1,1019,10,75 in,Right,Medium,49,24,23,32
262118,62,1,1069,10.815,173,Right,High,79,46,46,58
263267,57,1,1013,11.359,169,Left,High,81,48,50,65
258667,60,1,1039,10.815,74 in,Left,Medium,72,37,36,57
202749,68,1,1055,11.359,182,Right,Medium,72,41,32,33
258509,60,1,1039,11.359,70 in,Right,Medium,82,60,65,62
212207,78,2,2009,10.272,67 in,Right,Medium,72,75,74,79
212205,72,1,1201,15.708,70 in,Right,High,76,67,65,73
203487,77,2,1865,29.843,188,Right,Low,58,35,34,47
194957,74,2,1252,49.413,185,Right,Low,51,50,44,57
155463,67,1,1046,12.446,191,Right,Low,55,50,43,48
210881,78,2,2190,41.259,70 in,Left,High,70,73,71,80
246147,78,1,3200,40.172,71 in,Left,High,84,78,77,81
261454,56,1,1022,10.163,185,Left,Medium,54,58,62,54
231697,61,1,1055,14.621,176,Right,High,71,26,20,53
228795,59,1,1015,11.903,69 in,Right,Medium,72,59,60,58
219518,63,1,1033,11.359,68 in,Right,Medium,76,57,49,65
221336,68,1,1129,12.99,65 in,Right,Medium,72,60,57,71
163757,65,1,1042,11.903,182,Left,Medium,64,40,39,46
223572,67,1,1093,10.815,186,Right,Medium,50,44,40,59
248035,65,1,1060,11.359,180,Right,Medium,78,62,59,63
262149,63,1,1078,10,71 in,Right,Medium,66,56,54,66
223284,72,1,1107,12.99,182,Left,Medium,62,45,39,69
257620,67,1,1086,11.359,71 in,Right,Medium,73,66,66,68
240912,65,1,1107,10.815,181,Left,Medium,60,33,30,56
213170,67,1,1060,10.815,188,Right,Medium,49,59,54,58
222215,67,1,1086,10.815,175,Right,High,84,62,60,67
198479,68,1,,,76 in,Right,Medium,33,35,36,39
244757,65,1,1122,11.359,69 in,Right,Medium,78,31,29,62
241943,64,1,1078,10.272,178,Right,Medium,68,53,54,64
248824,64,1,1093,10.815,180,Left,High,82,52,55,63
219841,70,1,1129,12.446,181,Right,High,69,43,38,66
186200,76,2,1504,18.97,180,Right,High,73,74,73,77
203161,71,1,1114,18.97,76 in,Right,Medium,58,31,24,42
208063,68,1,1086,12.99,69 in,Right,Medium,65,57,49,62
264593,59,1,1040,10.163,174,Right,Medium,61,48,45,54
257839,64,1,1055,11.359,173,Right,Medium,83,57,58,64
251450,71,1,1172,12.99,73 in,Left,Medium,66,36,31,63
238037,67,1,1136,11.903,181,Right,Low,50,40,36,41
241236,68,1,1194,15.165,180,Right,High,84,62,63,71
193091,74,1,1208,17.339,190,Left,Low,33,40,32,54
233851,68,1,1129,12.446,185,Right,Medium,73,61,59,65
223283,69,1,1100,14.077,189,Right,High,59,69,71,66
215817,68,1,1100,11.903,190,Left,Low,55,70,68,61
233871,69,1,1035,12.446,176,Left,Medium,70,68,66,70
242603,71,1,1280,19.514,78 in,Right,Medium,62,35,30,49
208159,72,1,1187,18.97,190,Right,High,62,74,74,64
255005,67,1,1107,11.903,173,Left,High,75,68,70,66
248328,58,1,1031,11.359,70 in,Left,High,84,54,55,57
204397,66,1,1051,11.359,189,Left,Medium,64,34,32,52
242036,69,1,1114,12.446,185,Left,Medium,62,67,64,71
239501,62,1,1057,10.815,176,Right,High,65,56,56,64
224447,64,1,1051,10.815,178,Right,High,73,46,42,58
215590,78,1,2081,61.373,178,Right,High,77,73,73,81
255247,58,1,1033,10.272,178,Left,Medium,72,35,31,34
234972,69,1,1100,12.99,180,Right,Medium,85,68,67,68
211234,64,1,1055,10.272,184,Right,Medium,64,61,56,69
222222,65,1,1053,10.815,70 in,Left,Medium,77,52,42,62
255169,69,1,1100,10.136,70 in,Right,High,67,71,75,71
232928,65,1,1055,10.815,174,Left,Medium,77,57,60,62
187042,66,1,1058,10.815,183,Right,High,64,65,59,60
228419,72,1,1244,22.775,194,Right,Medium,47,34,32,43
263615,59,1,1033,10.815,188,Right,Medium,66,31,30,50
233173,65,1,1049,10.272,67 in,Left,Medium,80,56,52,59
226151,67,1,1093,11.359,76 in,Right,Medium,60,40,34,40
254637,64,1,1048,10.272,172,Left,High,73,57,55,63
226604,73,1,1302,15.708,71 in,Right,High,83,69,70,74
251796,58,1,1022,10.815,181,Right,Medium,55,62,67,52
248178,60,1,1021,10.054,172,Left,Medium,82,50,49,54
207584,62,1,1022,10.272,74 in,Right,Medium,54,61,63,56
219948,65,1,1067,10.815,178,Left,Medium,71,66,66,63
259706,67,1,1078,10,172,Left,High,79,64,63,72
263509,60,1,1039,10,182,Left,Medium,76,27,18,47
260007,52,1,1011,10.19,187,Right,Medium,59,52,54,45
214977,77,1,1721,34.192,178,Right,Low,70,49,42,70
239947,60,1,1039,10.815,180,Right,Medium,66,46,40,59
256951,56,1,1013,10.815,72 in,Left,Medium,75,56,58,55
260233,64,1,1086,10.815,73 in,Left,Low,62,31,23,35
177684,70,1,1071,14.077,74 in,Right,Medium,52,59,48,52
258149,63,1,1069,10.815,184,Right,Medium,63,64,64,62
240037,74,1,1396,10.217,165,Left,High,86,66,62,76
252016,61,1,1053,10.272,69 in,Right,Medium,70,26,23,55
140222,67,1,,10,71 in,Right,Low,30,35,34,37
200197,63,1,1028,11.359,181,Right,High,56,65,65,62
236868,66,1,1136,11.359,72 in,Right,High,72,62,64,65
226376,75,2,1504,22.775,67 in,Left,High,82,68,67,77
206521,62,1,1028,10.272,75 in,Right,High,59,60,59,57
201208,70,1,1107,11.903,188,Right,Medium,66,44,36,46
237999,62,1,1031,10.272,70 in,Right,Medium,66,57,55,60
178567,74,2,1208,24.406,183,Left,Medium,63,39,32,70
251076,65,1,1100,11.903,73 in,Right,High,71,60,58,60
238216,74,1,1685,38.541,72 in,Right,Medium,71,69,68,75
235663,73,1,1345,28.755,73 in,Right,Medium,67,71,75,72
230613,76,2,1648,28.755,183,Right,Medium,62,54,48,75
256449,58,1,1044,11.359,74 in,Right,Low,51,37,34,45
232479,68,1,1129,10.815,70 in,Right,High,80,67,70,66
195096,78,1,1973,25.494,74 in,Right,High,59,75,71,76
207768,62,1,1022,10,175,Right,Low,44,64,66,64
212438,62,1,1028,10.272,70 in,Right,High,72,56,56,63
138703,75,1,,10.217,174,Left,Medium,42,71,69,77
231753,67,1,1114,11.359,69 in,Right,Medium,74,59,60,66
242162,71,1,1302,12.99,173,Left,High,82,64,66,74
260966,59,1,1040,10,170,Right,High,64,57,59,60
239446,71,1,1215,13.534,70 in,Right,Medium,75,66,65,72
224302,68,1,1114,11.903,187,Right,Medium,62,33,36,34
257291,62,1,1066,11.903,76 in,Right,Medium,69,31,26,33
243056,61,1,1055,14.621,175,Left,Medium,66,36,38,64
247748,61,1,1051,10.272,168,Right,Medium,66,57,57,63
257946,62,1,1060,10.815,68 in,Right,Medium,64,28,26,57
194956,69,1,1046,12.99,70 in,Right,High,68,69,65,73
246118,68,1,1107,17.339,178,Left,High,74,42,34,65
254859,67,1,1172,14.621,68 in,Right,High,85,55,56,72
182621,67,1,1012,11.903,194,Right,Medium,39,50,46,49
234892,67,1,1107,11.359,71 in,Right,Medium,72,61,57,74
258880,61,1,1033,10.272,173,Right,Medium,66,33,32,54
219680,72,1,1179,16.795,77 in,Right,Medium,41,33,28,49
221106,63,1,1033,11.903,190,Right,Medium,67,57,52,65
254574,56,1,1024,10.217,75 in,Right,Medium,54,22,16,35
262416,66,1,1136,10.815,179,Right,High,80,61,64,74
262607,63,1,1086,10.272,182,Left,High,75,62,65,71
263458,58,1,1030,10.815,180,Right,Medium,73,38,35,33
242734,62,1,1035,10.272,193,Right,Low,42,24,20,28
263153,63,1,1078,10,183,Right,High,80,62,65,70
245270,60,1,1037,10.027,71 in,Right,Medium,69,53,49,56
210352,63,1,1035,10.815,75 in,Left,High,68,38,38,59
220139,68,1,1122,12.99,167,Right,High,80,65,66,67
222368,76,1,1721,32.561,72 in,Right,Medium,76,73,76,76
215689,76,2,1721,40.172,190,Left,Medium,61,75,78,78
224690,66,1,1057,12.99,74 in,Left,High,59,60,54,57
262071,57,1,1028,10.109,185,Right,Low,73,30,32,41
239529,75,1,1576,27.668,183,Right,High,87,58,62,69
234508,59,1,1033,10,73 in,Right,High,70,26,21,46
243392,69,1,1244,12.446,175,Right,High,93,57,64,72
200315,79,2,2226,26.037,178,Right,Medium,89,75,77,83
243059,57,1,1026,10,175,Right,Medium,69,46,50,65
138306,71,1,1046,10.815,183,Left,Medium,75,71,75,68
206225,76,2,1504,26.581,179,Left,High,76,75,72,74
233795,71,1,1302,23.319,188,Right,High,83,68,69,75
204259,79,2,2118,38.541,178,Right,High,77,53,51,74
216289,73,1,1230,15.165,175,Right,High,70,69,66,74
258532,54,1,1017,12.99,184,Right,Medium,65,54,53,51
232437,73,1,1252,19.514,178,Left,High,70,52,40,64
252219,62,1,1066,10.163,176,Right,High,81,54,54,67
251545,67,1,1158,13.534,180,Right,Medium,75,60,66,74
233216,66,1,1100,12.446,190,Right,Medium,63,67,69,64
244000,59,1,1030,10.272,190,Right,Medium,55,24,20,49
173909,78,3,1468,34.735,73 in,Right,Medium,69,78,76,80
211382,75,2,1396,22.232,183,Right,Low,64,55,45,72
261523,59,1,1016,10,65 in,Left,Medium,61,27,25,49
263080,54,1,1017,10,190,Right,Medium,69,55,55,52
221852,62,1,1022,10.815,74 in,Right,Low,59,36,32,52
177019,75,2,1194,17.883,72 in,Right,Low,46,37,32,61
214993,68,1,1022,10.272,180,Right,Medium,49,36,31,56
224388,66,1,1114,10.245,183,Right,Medium,50,30,18,56
210029,66,1,1064,14.621,71 in,Right,Medium,67,34,27,62
186562,69,1,1100,14.077,188,Right,High,70,67,68,62
190286,83,2,3489,30.386,176,Left,High,83,80,79,82
234925,67,1,1150,11.903,183,Left,Medium,63,45,44,64
214009,77,2,1721,29.843,70 in,Right,Medium,71,51,36,66
231240,72,1,1266,17.339,169,Left,Medium,85,67,68,83
212095,70,1,1037,10.082,72 in,Right,High,59,42,28,34
261107,53,1,1016,10,187,Right,Medium,80,53,56,45
257962,61,1,1044,10.272,183,Left,Medium,62,36,33,42
224820,62,1,1037,10.272,180,Right,High,64,60,62,62
216334,72,1,1208,17.883,180,Right,High,57,70,71,68
257153,62,1,1071,10.272,69 in,Right,High,81,59,60,64
229640,68,1,1122,14.077,174,Left,Medium,85,46,43,70
259737,47,1,1008,10,170,Right,Medium,63,38,34,44
261535,58,1,1031,10,69 in,Right,Medium,67,55,55,60
193881,76,1,1540,27.124,181,Right,High,73,69,67,79
233820,66,1,1114,10.815,188,Right,Medium,74,43,40,55
252042,71,1,1324,20.601,72 in,Right,Medium,78,68,71,75
194932,77,2,1757,49.957,70 in,Left,High,77,74,69,81
230250,75,1,1345,16.795,177,Right,Medium,71,64,58,67
264039,57,1,1030,12.446,175,Right,Medium,74,57,57,58
205588,69,1,1086,11.903,183,Right,Medium,50,32,30,55
219700,65,1,1058,11.359,73 in,Right,Medium,67,63,61,63
219575,68,1,1086,10,72 in,Right,High,76,65,68,70
215351,68,1,1086,12.99,179,Right,High,77,64,62,70
201887,72,1,1172,23.863,69 in,Left,Medium,74,71,72,70
253573,64,1,1040,10,70 in,Right,High,77,55,60,63
172425,70,1,1019,15.165,190,Right,Medium,35,28,27,57
201681,68,1,1067,10.272,176,Right,Medium,74,64,65,71
251628,61,1,1055,10.815,69 in,Left,Medium,72,49,43,66
203756,67,1,1058,12.99,78 in,Left,Medium,33,68,69,43
218981,73,1,1201,18.426,71 in,Right,High,83,35,27,58
246353,61,1,1051,10.815,182,Right,High,71,57,59,62
224949,73,1,1345,24.95,174,Left,Medium,83,63,70,83
220089,65,1,1042,11.903,188,Right,Medium,59,39,37,52
252716,67,1,1078,12.446,69 in,Right,High,71,36,37,68
239944,67,1,1086,10.815,182,Right,High,79,65,62,73
204713,75,1,1396,23.863,178,Left,Medium,81,75,75,79
214968,73,2,1172,19.514,175,Left,High,65,64,58,67
237340,69,1,1122,11.359,69 in,Right,High,87,68,72,71
199781,72,1,1122,12.99,178,Right,High,76,31,21,64
221539,65,1,1058,11.359,71 in,Right,High,66,68,66,64
172208,65,1,1040,11.359,176,Left,Medium,62,63,60,63
227788,69,1,1114,11.903,179,Right,High,84,62,64,69
213331,78,2,2262,33.104,77 in,Right,Medium,67,27,20,52
201528,70,1,1078,13.534,186,Left,Medium,69,45,39,52
244961,58,1,1033,10.272,71 in,Right,High,78,24,22,50
246711,59,1,1021,10.815,164,Right,High,90,48,46,60
244941,67,1,1093,13.534,70 in,Right,Medium,70,63,64,68
246693,56,1,1022,10.054,69 in,Right,Medium,69,54,56,54
251852,71,1,1324,15.708,177,Left,Medium,92,72,74,75
191079,71,1,1114,17.339,75 in,Right,Medium,53,33,25,48
224756,72,1,1237,12.446,70 in,Right,Medium,71,65,67,76
261315,56,1,1022,10,182,Left,Medium,69,36,32,53
225439,75,2,1648,37.454,72 in,Left,Medium,57,63,59,76
171831,66,1,1030,10.815,73 in,Right,Medium,66,35,27,56
253908,68,1,1194,12.99,68 in,Right,High,77,64,65,68
213670,65,1,1057,10.272,179,Right,High,77,37,31,58
213993,71,1,1136,17.883,74 in,Left,Medium,57,72,75,66
246795,57,1,1024,11.359,170,Right,Low,63,37,33,56
255160,61,1,1057,10.815,72 in,Left,High,70,56,59,62
195088,74,1,1100,13.534,71 in,Right,Medium,66,69,68,76
247144,71,1,1179,14.077,66 in,Left,High,78,68,63,68
205044,65,1,1053,10.815,70 in,Right,Medium,67,61,54,67
243282,77,1,2226,24.406,72 in,Left,Medium,72,68,66,81
241488,63,1,1071,11.903,70 in,Right,Medium,69,43,39,49
235899,74,1,1432,24.95,177,Right,High,83,40,33,71
263342,62,1,1058,10.272,188,Right,Medium,58,32,29,31
223085,68,1,1086,12.99,70 in,Right,High,68,63,65,68
199912,73,1,1223,17.339,179,Right,High,82,70,68,75
204297,64,1,1035,10.815,74 in,Right,Medium,65,44,40,52
246316,70,1,1165,11.903,65 in,Right,High,87,62,66,70
253288,64,1,1078,10.815,189,Right,Low,59,37,32,38
247179,57,1,1028,10.815,180,Right,Medium,57,56,55,58
201163,68,1,1058,11.359,74 in,Right,Medium,58,55,52,47
244349,71,1,1280,13.534,73 in,Left,Medium,66,32,30,50
252857,63,1,1071,11.359,76 in,Left,Medium,71,28,22,38
229636,73,2,1273,23.319,74 in,Left,Medium,70,73,70,78
233419,82,2,4319,58.112,176,Left,High,91,76,74,86
209004,65,1,1010,10,69 in,Right,Medium,65,28,23,53
260473,60,1,1044,12.99,70 in,Left,High,80,51,51,61
220454,59,1,1013,10.272,184,Left,Medium,66,28,30,44
247259,57,1,1028,10.217,74 in,Right,Medium,77,53,56,60
250917,66,1,1064,10.815,181,Right,Medium,75,40,28,64
199761,69,1,1086,12.99,76 in,Left,Medium,65,56,53,56
237153,71,1,1194,12.446,160,Right,High,86,61,60,75
261973,55,1,1016,10.272,73 in,Right,Low,49,24,19,22
258276,67,1,1093,11.359,178,Right,High,70,41,34,66
256024,63,1,1044,10.272,193,Right,High,59,34,32,48
234507,57,1,1009,10,172,Right,High,67,47,45,47
238263,65,1,1093,10.272,190,Right,Medium,51,25,18,32
261172,65,1,1114,11.359,178,Right,Medium,67,58,59,63
214515,72,1,1037,10.815,69 in,Right,High,73,63,59,67
264389,66,1,1086,11.359,80 in,Left,Medium,54,26,21,37
208052,73,1,1194,21.688,71 in,Right,High,80,53,52,71
246402,64,1,1093,13.534,178,Right,Medium,63,52,52,62
235868,62,1,1042,10.815,170,Right,High,72,62,66,64
196978,79,2,2262,38.541,71 in,Right,High,80,78,82,78
262806,58,1,1012,10.19,72 in,Right,Low,64,36,31,40
204476,67,1,1058,11.903,192,Right,Medium,35,39,34,43
234641,58,1,1028,10.082,180,Left,High,59,27,24,43
222346,67,1,1062,12.99,72 in,Right,Medium,66,26,19,31
204738,74,1,1295,29.843,175,Right,High,87,64,60,76
228707,65,1,1107,10.815,71 in,Right,Medium,41,26,24,36
253407,65,1,1136,15.708,180,Right,High,69,65,69,65
242841,65,1,1122,10.815,175,Left,High,92,60,64,72
246186,77,1,2695,18.426,73 in,Right,High,72,77,79,73
222199,59,1,1015,10.815,186,Right,High,67,49,54,49
259453,64,1,1062,10.027,71 in,Right,High,79,26,24,55
198715,73,2,1179,15.708,70 in,Right,High,74,74,73,75
261314,54,1,1019,10,65 in,Right,Medium,69,34,27,49
262175,55,1,1022,10,174,Right,Medium,59,42,41,53
235670,68,1,1129,10,70 in,Right,Medium,71,68,63,70
258902,64,1,1086,10.815,187,Right,High,67,46,43,61
264383,67,1,1150,10,75 in,Right,Medium,79,44,42,46
255194,63,1,1039,10,68 in,Right,Medium,60,56,60,62
230392,74,1,1295,27.124,69 in,Left,Medium,82,72,71,73
259114,61,1,1053,10.815,185,Right,Medium,67,60,60,68
256861,56,1,1024,10.027,68 in,Right,Medium,74,49,51,60
241861,68,1,1187,11.903,181,Right,High,78,46,46,67
193532,74,3,1150,23.319,67 in,Right,Medium,62,47,31,63
192622,72,1,1143,28.755,193,Right,Low,41,47,40,45
237409,68,1,1093,12.446,67 in,Right,High,85,68,68,68
212792,63,1,1028,10.815,185,Right,Low,71,24,17,57
248205,69,1,1215,16.795,179,Right,Medium,71,60,56,69
204555,72,2,1100,15.708,74 in,Left,High,64,67,59,79
248056,65,1,1044,10.815,174,Left,Medium,78,51,46,51
260965,71,1,1208,12.99,193,Right,High,77,67,70,66
239817,78,1,2948,46.695,188,Right,Medium,70,56,51,78
241044,65,1,1107,11.359,190,Right,Medium,53,33,29,40
224673,58,1,1011,10.815,172,Right,Medium,59,48,52,57
220544,65,1,1053,10,69 in,Right,Medium,75,50,47,72
257549,64,1,1093,11.359,68 in,Right,Medium,80,63,62,69
204737,71,1,1129,12.99,65 in,Right,Medium,88,66,64,70
204690,67,1,1058,13.534,179,Right,Medium,79,64,68,63
263046,61,1,1057,11.903,185,Right,High,67,61,63,52
229574,69,1,1129,10.815,186,Right,High,53,31,22,64
253138,67,1,1150,10,68 in,Right,Medium,68,58,58,61
244758,63,1,1071,11.359,184,Right,Medium,49,31,26,39
234072,64,1,1062,14.621,178,Right,Medium,70,44,39,62
256049,62,1,1060,11.903,171,Right,Medium,69,38,34,66
251760,63,1,1044,10.815,76 in,Right,Low,46,25,20,33
199051,69,1,1048,11.903,188,Right,Medium,58,39,33,49
236744,69,1,1223,10.027,169,Right,High,89,58,65,75
203537,71,1,1129,20.057,190,Left,Medium,79,66,64,77
251574,61,1,1049,12.99,175,Right,Medium,62,40,31,68
219571,72,1,1194,18.426,72 in,Right,High,58,72,70,73
241048,61,1,1033,10.272,187,Right,High,69,62,62,59
245501,60,1,1039,10.815,70 in,Right,Medium,90,57,61,63
234320,57,1,1017,10.815,178,Right,Medium,81,53,54,60
237122,73,1,1266,15.708,68 in,Right,High,81,41,33,67
254796,77,1,2659,15.708,182,Left,Medium,90,71,72,86
224631,59,1,1017,11.359,173,Right,Low,74,34,30,54
247084,63,1,1069,10.815,175,Right,High,75,52,55,64
236733,60,1,1019,11.359,69 in,Right,Medium,54,47,49,59
198784,79,2,2334,64.092,69 in,Right,High,81,74,70,83
248165,62,1,1062,10.815,183,Right,Medium,65,54,50,68
220831,76,1,1793,23.319,178,Right,Medium,73,63,64,75
210404,69,1,1100,14.077,72 in,Right,Medium,67,69,68,73
245035,65,1,1114,13.534,71 in,Right,Low,64,54,52,60
258396,62,1,1064,12.99,75 in,Left,Medium,51,30,21,51
231591,75,1,1468,20.601,172,Left,High,77,54,50,76
247093,62,1,1066,10.054,69 in,Right,Medium,71,43,35,61
257170,69,1,1208,10,189,Left,Medium,69,22,16,26
237742,67,1,1093,11.359,179,Right,Medium,66,53,55,66
221648,63,1,1033,11.359,69 in,Right,Medium,71,38,29,57
193077,70,1,1114,19.514,186,Left,High,65,69,71,70
246691,65,1,1040,10.272,70 in,Right,Medium,48,29,22,36
238049,67,1,1179,10.815,67 in,Left,High,73,58,53,67
239492,65,1,1057,10.815,180,Right,High,71,54,51,63
247030,77,1,1865,10.272,172,Right,High,80,72,69,78
